subject,condition,studyResp,studyResp2,rt1,rt2,whichItem,list
5,4,0,1,3.91740311891772,3.917406477849,183,2
5,1,1,9,3.91742173302919,0,25,2
5,1,0,9,3.00070071488153,0,85,2
5,2,1,1,3.91744226682931,3.91741175635252,111,2
5,1,9,0,0,3.91741407033987,37,2
5,4,1,1,3.91741041734349,3.91740301798563,185,2
5,2,1,1,3.9174581336556,3.91740542510524,19,2
5,3,8,8,1.58387780492194,3.91742730583064,166,2
5,2,NaN,NaN,0,0,31,3
5,3,NaN,NaN,0,0,30,3
5,3,NaN,NaN,0,0,66,3
5,1,NaN,NaN,0,0,121,3
5,2,NaN,NaN,0,0,47,3
5,2,NaN,NaN,0,0,52,3
5,4,NaN,NaN,0,0,167,3
5,1,NaN,NaN,0,0,61,3
5,1,NaN,NaN,0,0,146,3
5,2,NaN,NaN,0,0,26,3
5,4,NaN,NaN,0,0,133,3
5,3,NaN,NaN,0,0,69,3
5,4,NaN,NaN,0,0,126,3
5,1,NaN,NaN,0,0,147,3
5,4,NaN,NaN,0,0,192,3
5,3,NaN,NaN,0,0,95,3
5,2,NaN,NaN,0,0,99,4
5,4,NaN,NaN,0,0,50,4
5,1,NaN,NaN,0,0,113,4
5,3,NaN,NaN,0,0,119,4
5,2,NaN,NaN,0,0,187,4
5,1,NaN,NaN,0,0,34,4
5,2,NaN,NaN,0,0,2,4
5,1,NaN,NaN,0,0,4,4
5,1,NaN,NaN,0,0,76,4
5,4,NaN,NaN,0,0,14,4
5,3,NaN,NaN,0,0,7,4
5,3,NaN,NaN,0,0,155,4
5,3,NaN,NaN,0,0,141,4
5,4,NaN,NaN,0,0,80,4
5,4,NaN,NaN,0,0,139,4
5,2,NaN,NaN,0,0,56,4
5,1,NaN,NaN,0,0,40,5
5,1,NaN,NaN,0,0,150,5
5,3,NaN,NaN,0,0,98,5
5,1,NaN,NaN,0,0,88,5
5,1,NaN,NaN,0,0,156,5
5,4,NaN,NaN,0,0,32,5
5,4,NaN,NaN,0,0,122,5
5,3,NaN,NaN,0,0,78,5
5,2,NaN,NaN,0,0,143,5
5,3,NaN,NaN,0,0,103,5
5,2,NaN,NaN,0,0,128,5
5,2,NaN,NaN,0,0,20,5
5,2,NaN,NaN,0,0,71,5
5,3,NaN,NaN,0,0,11,5
5,4,NaN,NaN,0,0,44,5
5,4,NaN,NaN,0,0,43,5
5,4,NaN,NaN,0,0,131,6
5,3,NaN,NaN,0,0,123,6
5,4,NaN,NaN,0,0,79,6
5,2,NaN,NaN,0,0,154,6
5,3,NaN,NaN,0,0,62,6
5,3,NaN,NaN,0,0,1,6
5,2,NaN,NaN,0,0,176,6
5,1,NaN,NaN,0,0,13,6
5,2,NaN,NaN,0,0,165,6
5,3,NaN,NaN,0,0,104,6
5,1,NaN,NaN,0,0,16,6
5,1,NaN,NaN,0,0,89,6
5,1,NaN,NaN,0,0,72,6
5,2,NaN,NaN,0,0,45,6
5,4,NaN,NaN,0,0,59,6
5,4,NaN,NaN,0,0,174,6
5,2,NaN,NaN,0,0,117,7
5,3,NaN,NaN,0,0,60,7
5,3,NaN,NaN,0,0,172,7
5,1,NaN,NaN,0,0,57,7
5,4,NaN,NaN,0,0,186,7
5,1,NaN,NaN,0,0,23,7
5,2,NaN,NaN,0,0,74,7
5,4,NaN,NaN,0,0,15,7
5,1,NaN,NaN,0,0,53,7
5,2,NaN,NaN,0,0,58,7
5,4,NaN,NaN,0,0,145,7
5,4,NaN,NaN,0,0,188,7
5,2,NaN,NaN,0,0,135,7
5,3,NaN,NaN,0,0,191,7
5,1,NaN,NaN,0,0,90,7
5,3,NaN,NaN,0,0,170,7
5,1,NaN,NaN,0,0,18,8
5,4,NaN,NaN,0,0,68,8
5,3,NaN,NaN,0,0,151,8
5,3,NaN,NaN,0,0,96,8
5,2,NaN,NaN,0,0,157,8
5,1,NaN,NaN,0,0,162,8
5,4,NaN,NaN,0,0,153,8
5,3,NaN,NaN,0,0,97,8
5,1,NaN,NaN,0,0,159,8
5,3,NaN,NaN,0,0,81,8
5,2,NaN,NaN,0,0,144,8
5,1,NaN,NaN,0,0,39,8
5,2,NaN,NaN,0,0,140,8
5,4,NaN,NaN,0,0,8,8
5,4,NaN,NaN,0,0,73,8
5,2,NaN,NaN,0,0,33,8
6,1,4,9,3.91699600149877,0,163,1
6,1,9,9,0,0,100,1
6,3,7,7,1.66691780020483,1.08356077224016,115,1
6,4,8,1,3.91698345111217,3.91696503863204,107,1
6,2,8,8,3.91701393737458,3.91697771614417,86,1
6,3,3,6,1.00023905979469,1.3335766189266,184,1
6,4,8,1,3.91697167931125,3.91694572078995,64,1
6,4,8,1,3.91697952710092,3.9169520593714,177,1
6,1,9,4,0,3.9169532667147,161,1
6,2,1,1,3.91696835902985,3.9169599073939,6,1
6,3,2,2,0.916885955724865,1.08355533902068,181,1
6,3,3,7,0.833550962270238,1.50024298380595,118,1
6,2,8,1,3.91695719084237,3.91695688886102,29,1
6,2,1,1,3.9169689626433,3.91695417230949,3,1
6,1,9,4,0,0.583541756146587,124,1
6,4,1,1,3.9169689626433,3.91699341195636,179,1
6,1,9,9,0,0,137,2
6,2,1,1,3.91699371382128,3.91696926450823,85,2
6,3,6,3,1.33357450598851,1.41690316086169,125,2
6,4,8,1,3.91695085202809,3.91695507790428,102,2
6,4,1,1,3.91695387044456,3.91695658711251,166,2
6,4,0,1,3.91695266310126,3.91699311020784,129,2
6,1,4,4,3.91698043269571,3.91701333364472,28,2
6,2,8,1,3.91700125986245,3.91695900191553,25,2
6,2,8,1,3.91695387056097,3.91695387056097,112,2
6,1,4,9,3.91696370439604,0,183,2
6,4,8,1,3.91694994654972,3.91694843734149,110,2
6,3,3,2,1.08356228144839,0.833574204239994,189,2
6,3,6,2,1.00021823262796,0.916894709225744,111,2
6,2,1,1,3.91694602253847,3.91696081287228,37,2
6,1,9,4,0,3.91695568151772,185,2
6,3,2,7,1.00022336398251,1.83359714434482,19,2
6,1,9,9,0,0,126,3
6,4,1,1,3.9169632276753,3.9169541724259,95,3
6,1,4,9,3.91697288665455,0,133,3
6,4,8,8,3.91695266310126,3.91695477603935,30,3
6,3,6,6,1.08355684822891,0.916884748381563,26,3
6,2,1,1,3.91696503874846,3.91695930366404,61,3
6,2,1,1,3.91695900179911,3.91698888433166,121,3
6,3,6,3,1.91690799035132,1.58356952562463,31,3
6,2,8,1,3.91695930366404,3.91695633309428,146,3
6,4,1,1,3.91695447417442,3.91695537965279,69,3
6,4,8,8,3.91695356869604,3.91699944878928,66,3
6,1,9,9,0,0,192,3
6,1,9,4,0,3.91694589564577,167,3
6,3,7,2,1.33356786554214,1.75025913247373,52,3
6,3,3,3,1.25022597739007,1.75026818760671,47,3
6,2,1,8,3.91695719072595,3.91695930366404,147,3
6,3,7,3,1.33363366732374,1.08357465697918,2,4
6,1,9,9,0,0,80,4
6,4,8,8,3.91699884517584,3.91698797885329,155,4
6,3,7,3,1.50029308977537,1.083570431103,187,4
6,2,1,1,3.91703416081145,3.9169870732585,76,4
6,2,0,1,3.91699643048923,3.91700608935207,34,4
6,1,9,9,0,0,50,4
6,2,1,1,3.91700790042523,3.91698043269571,113,4
6,1,9,4,0,3.9169928082265,14,4
6,2,1,1,3.91699914704077,3.91699552489445,4,4
6,4,1,1,3.91699914692435,3.9169768106658,7,4
6,4,1,1,3.91699703410268,3.91697198117618,119,4
6,1,9,9,0,0,139,4
6,3,7,7,1.66692927025724,1.66693591082003,99,4
6,4,1,1,3.91699431755114,3.91697620681953,141,4
6,3,3,7,1.00024358753581,1.91692157334182,56,4
6,4,1,1,3.91698073456064,3.91697469761129,78,5
6,3,2,2,1.50026079255622,1.33356122497935,20,5
6,4,1,1,3.91696051112376,3.91693334514275,98,5
6,2,1,1,3.9169689626433,3.91695447417442,40,5
6,4,1,8,3.91695688886102,3.91699854331091,103,5
6,1,9,9,0,0,44,5
6,2,1,1,3.91695930366404,3.91695839818567,88,5
6,3,0,3,1.25023438129574,1.33356726181228,71,5
6,1,4,4,3.91696081298869,3.91697711253073,122,5
6,4,1,1,3.91695809632074,3.91694692813326,11,5
6,3,7,3,3.5002900713589,1.33356877113692,143,5
6,2,8,1,3.91697318840306,3.91695719084237,150,5
6,2,1,1,3.91697469772771,3.91695356869604,156,5
6,1,9,9,0,0,43,5
6,3,1,3,1.75025527237449,1.58359457866754,128,5
6,1,4,9,3.91695175762288,0,32,5
6,2,NaN,NaN,0,0,16,6
6,2,NaN,NaN,0,0,89,6
6,3,NaN,NaN,0,0,154,6
6,1,NaN,NaN,0,0,79,6
6,1,NaN,NaN,0,0,59,6
6,4,NaN,NaN,0,0,62,6
6,1,NaN,NaN,0,0,131,6
6,3,NaN,NaN,0,0,45,6
6,1,NaN,NaN,0,0,174,6
6,2,NaN,NaN,0,0,13,6
6,3,NaN,NaN,0,0,176,6
6,3,NaN,NaN,0,0,165,6
6,4,NaN,NaN,0,0,1,6
6,2,NaN,NaN,0,0,72,6
6,4,NaN,NaN,0,0,104,6
6,4,NaN,NaN,0,0,123,6
6,3,NaN,NaN,0,0,58,7
6,2,NaN,NaN,0,0,53,7
6,3,NaN,NaN,0,0,74,7
6,1,NaN,NaN,0,0,15,7
6,4,NaN,NaN,0,0,172,7
6,2,NaN,NaN,0,0,57,7
6,4,NaN,NaN,0,0,191,7
6,2,NaN,NaN,0,0,90,7
6,4,NaN,NaN,0,0,60,7
6,1,NaN,NaN,0,0,188,7
6,1,NaN,NaN,0,0,186,7
6,3,NaN,NaN,0,0,117,7
6,1,NaN,NaN,0,0,145,7
6,2,NaN,NaN,0,0,23,7
6,4,NaN,NaN,0,0,170,7
6,3,NaN,NaN,0,0,135,7
6,1,NaN,NaN,0,0,73,8
6,2,NaN,NaN,0,0,18,8
6,2,NaN,NaN,0,0,39,8
6,4,NaN,NaN,0,0,151,8
6,4,NaN,NaN,0,0,81,8
6,3,NaN,NaN,0,0,140,8
6,3,NaN,NaN,0,0,144,8
6,1,NaN,NaN,0,0,8,8
6,4,NaN,NaN,0,0,96,8
6,3,NaN,NaN,0,0,33,8
6,2,NaN,NaN,0,0,159,8
6,1,NaN,NaN,0,0,153,8
6,4,NaN,NaN,0,0,97,8
6,2,NaN,NaN,0,0,162,8
6,3,NaN,NaN,0,0,157,8
6,1,NaN,NaN,0,0,68,8
7,3,4,2,3.91709538339637,2.08365167642478,29,1
7,2,2,7,3.91710624971893,3.91717567353044,100,1
7,2,4,7,3.9170878372388,3.91708512080368,161,1
7,1,4,9,3.91708300786559,0,64,1
7,1,9,9,0,0,177,1
7,4,8,1,3.91711047547869,3.91708783735521,118,1
7,4,7,1,3.91713281173725,3.91709749633446,184,1
7,3,8,8,2.25032538594678,1.50029188150074,86,1
7,3,8,2,2.50037579366472,1.16693769511767,6,1
7,4,1,8,3.91708934644703,3.91709417605307,115,1
7,2,7,7,3.91708270611707,3.91709447780158,163,1
7,1,9,9,0,0,107,1
7,2,2,2,3.91708723362535,3.91708723362535,124,1
7,4,1,1,3.91710836265702,3.91708300774917,181,1
7,1,9,4,0,3.91708421520889,179,1
7,3,1,2,1.83363960264251,1.16694295301568,3,1
7,4,0,7,3.91710111836437,3.91708421520889,125,2
7,2,2,7,3.91709840181284,3.91708753549028,183,2
7,1,9,9,0,0,166,2
7,2,7,0,3.91708874283358,3.91708934656344,137,2
7,4,7,6,3.91708693176042,3.91709206311498,19,2
7,3,0,7,1.08359191159252,0.666916390880942,112,2
7,4,8,6,3.91708632803056,3.91711983270943,111,2
7,3,6,2,0.416916390880942,1.16694265115075,85,2
7,1,9,9,0,0,110,2
7,4,2,7,3.91708662989549,3.91708119679242,189,2
7,2,2,7,3.91708361147903,3.91708964842837,28,2
7,3,7,2,1.25027799676172,1.16693842539098,37,2
7,1,9,9,0,0,129,2
7,1,9,4,0,3.91709477978293,102,2
7,2,7,0,3.91708844096866,3.91709223832004,185,2
7,3,6,2,1.33360277791508,1.58362058666535,25,2
7,3,2,3,1.66697162797209,0.916910957661457,61,3
7,2,0,6,3.91712194553111,3.91709960915614,126,3
7,4,8,7,3.91710707708262,3.91710232570767,26,3
7,4,0,8,3.91707878210582,3.91707998944912,52,3
7,1,4,9,3.91709176125005,0,66,3
7,4,8,8,3.91708240413573,3.91708632814698,31,3
7,1,9,4,0,3.91708572441712,69,3
7,3,3,3,1.83367159799673,1.66696196899284,147,3
7,4,6,0,3.91708693176042,3.9170833096141,47,3
7,3,3,6,1.08358617662452,1.08359010051936,146,3
7,3,2,6,0.833575008320622,0.833575310185552,121,3
7,2,3,6,3.91709417593665,3.91708723362535,167,3
7,2,6,6,3.91708089492749,3.91710292943753,192,3
7,1,9,9,0,0,95,3
7,2,6,7,3.91710237413645,3.91708451707382,133,3
7,1,9,9,0,0,30,3
7,3,7,3,1.91698490898125,0.750285844667815,113,4
7,4,8,1,3.9170821022708,3.91711771977134,187,4
7,2,0,0,3.91711258830037,3.91708723362535,14,4
7,1,9,4,0,3.91709357232321,119,4
7,2,6,6,3.91708572441712,3.91708391346037,139,4
7,4,7,8,3.91707895719446,3.91709025215823,2,4
7,2,7,7,3.91708542255219,3.91708934656344,80,4
7,3,6,6,0.916914579924196,1.2502743746154,4,4
7,1,9,9,0,0,141,4
7,4,6,1,3.91708180052228,3.91709417593665,99,4
7,4,7,6,3.91707787651103,3.91712526569609,56,4
7,1,9,9,0,0,7,4
7,1,9,2,0,3.91708602628205,155,4
7,3,7,0,0.833576819393784,1.33361062582117,34,4
7,3,6,6,0.916915787151083,1.33361636090558,76,4
7,2,6,6,3.91709236497991,3.91708995017689,50,4
7,4,8,0,3.91709749621805,3.91708602628205,128,5
7,1,4,9,3.91708391346037,0,103,5
7,2,4,6,3.91710172209423,3.91707998944912,32,5
7,2,6,8,3.91709357232321,3.91709357232321,43,5
7,2,6,8,3.91711832338478,3.91708300786559,122,5
7,1,6,9,3.91707938571926,0,98,5
7,4,8,7,3.91708572441712,3.9170990055427,71,5
7,3,6,6,1.00028131704312,1.25028856133576,40,5
7,3,1,6,0.833573800977319,0.916910655912943,150,5
7,4,6,6,3.91708180040587,3.91707998944912,20,5
7,1,9,6,0,3.91707938571926,78,5
7,3,6,6,0.750238153501414,1.33362269960344,156,5
7,3,6,6,0.75025384943001,1.25026863976382,88,5
7,1,9,9,0,0,11,5
7,2,6,6,3.91709025204182,3.91708391334396,44,5
7,4,8,6,3.91708240413573,3.91707848024089,143,5
7,4,8,6,3.91715846839361,3.91707908397075,154,6
7,4,8,7,3.9170821022708,3.91708632814698,45,6
7,4,8,7,3.91708089504391,3.91709870367777,176,6
7,2,8,6,3.91711198468693,3.91708662989549,174,6
7,3,0,6,1.08359583548736,0.916930577484891,16,6
7,4,7,6,3.91708783735521,3.9170833096141,165,6
7,1,9,9,0,0,1,6
7,3,0,2,1.16693238844164,0.916905826423317,72,6
7,1,9,9,0,0,123,6
7,1,4,4,3.91709809994791,3.91711621056311,62,6
7,1,9,9,0,0,104,6
7,2,6,6,3.91709145950153,3.91708439029753,131,6
7,2,7,6,3.91708783735521,3.91708632814698,79,6
7,3,8,6,1.00025083101355,1.08358919504099,13,6
7,2,6,6,3.91708964831196,3.917094477918,59,6
7,3,6,6,1.16692906827666,1.16696770407725,89,6
7,1,9,9,0,0,191,7
7,3,6,6,1.75030365330167,0.916914579807781,23,7
7,2,6,6,3.91709991102107,3.91709548037034,15,7
7,1,9,9,0,0,170,7
7,3,6,6,1.50028584466781,0.916901298798621,53,7
7,2,3,6,3.917094477918,3.91708361159544,188,7
7,3,3,6,1.0836109276861,1.08359281718731,57,7
7,2,6,6,3.91708421520889,3.91708481893875,145,7
7,4,6,6,3.91708421520889,3.91709470143542,58,7
7,4,6,6,3.91708844096866,3.91709145938512,74,7
7,4,6,6,3.91708149865735,3.91708059317898,117,7
7,4,8,6,3.9170775746461,3.91710172209423,135,7
7,1,9,4,0,3.91708542255219,60,7
7,3,6,6,1.0835882894462,1.16693057748489,90,7
7,1,6,9,3.91708542266861,0,172,7
7,2,6,6,3.91708512068726,3.91708662989549,186,7
7,4,6,6,3.91709357232321,3.9170821022708,144,8
7,2,6,7,3.91709447780158,3.91708632803056,73,8
7,1,9,9,0,0,151,8
7,2,8,6,3.91712134180125,3.9170990055427,68,8
7,2,6,8,3.91710836265702,3.91708874283358,8,8
7,3,6,6,1.00025626411662,1.91700543439947,18,8
7,1,9,0,0,3.91708119679242,81,8
7,1,6,9,3.91710232570767,0,97,8
7,3,7,6,0.916910957777873,1.08359553373884,159,8
7,4,6,8,3.91708753549028,3.91708904469851,157,8
7,3,8,0,1.00025354756508,0.833573197363876,39,8
7,1,9,9,0,0,96,8
7,4,0,7,3.91708391346037,3.91709145938512,33,8
7,2,6,8,3.91710443864577,3.91711621044669,153,8
7,4,6,7,3.91713462292682,3.91708542255219,140,8
7,3,6,8,1.66696770407725,1.00025203835685,162,8
8,4,1,1,3.91719882882899,3.91718494369707,86,1
8,3,1,2,1.33364876694395,1.33364122068451,124,1
8,2,1,1,3.91721965649049,3.91718615111313,107,1
8,2,1,1,3.91719098070462,3.91718766035046,64,1
8,4,1,1,3.91719128256955,3.9172154305852,3,1
8,1,9,9,0,0,115,1
8,3,4,3,3.91718615111313,1.91702496302605,161,1
8,3,3,3,2.16705001660739,1.41700051314547,163,1
8,1,9,4,0,3.91719490477408,184,1
8,4,8,1,3.91719067885424,3.91718101964216,6,1
8,2,1,1,3.91719460290915,3.9171891696169,177,1
8,1,9,9,0,0,118,1
8,1,9,9,0,0,181,1
8,3,4,4,3.91719248995651,3.91719007515348,100,1
8,2,1,1,3.91718977331766,3.91718766035046,179,1
8,4,2,2,3.91716773822554,3.91718554741237,29,1
8,1,9,9,0,0,111,2
8,2,1,1,3.91720516767236,3.91718705664971,129,2
8,4,8,2,3.91720456397161,3.91718886775197,85,2
8,3,2,1,1.16696006519487,1.50032297986036,185,2
8,1,4,4,3.91720426212123,3.91718464186124,189,2
8,3,2,2,1.41698572247697,1.41697787436715,28,2
8,4,1,1,3.91734673549945,3.91718766036502,112,2
8,2,1,1,3.91718464184669,3.91718433999631,102,2
8,4,1,1,3.91718766035046,3.91720939357765,25,2
8,2,1,1,3.91718886776653,3.91720486582199,110,2
8,4,1,1,3.91718826406577,3.91720245101897,37,2
8,1,9,1,0,3.91719671587634,125,2
8,2,1,2,3.91719067885424,3.91718947146728,166,2
8,3,2,2,1.83368710194191,1.75034501493792,183,2
8,1,9,4,0,3.91718494371162,19,2
8,3,2,3,1.50033203538624,1.41697968546941,137,2
8,3,3,1,1.91703250928549,1.66701741676661,126,3
8,4,1,1,3.9171918862703,3.91719037700386,147,3
8,2,1,1,3.91720607323805,3.91719218810613,30,3
8,2,1,1,3.91718766036502,3.91719399922295,66,3
8,1,9,9,0,0,47,3
8,4,8,1,3.91718101964216,3.91718283074442,146,3
8,1,2,9,3.91721137848799,0,52,3
8,1,9,9,0,0,31,3
8,1,9,9,0,0,26,3
8,3,2,1,1.41698059102055,3.917185245562,192,3
8,4,1,1,3.91722690089955,3.91720546953729,121,3
8,2,1,2,3.91718735850009,3.91719399922295,69,3
8,3,2,2,1.1669576504064,1.66700443720038,167,3
8,4,1,1,3.9171825289086,3.91718735850009,61,3
8,2,2,8,3.91719641401141,3.91719037701841,95,3
8,3,7,1,1.41697968546941,3.25047149024613,133,3
8,1,4,9,3.91719822512823,0,56,4
8,3,3,3,3.25047179208195,1.58366407902213,50,4
8,2,2,1,3.91719852696406,3.91718675481388,141,4
8,4,1,8,3.91718766035046,3.917185245562,34,4
8,3,2,3,1.91703190558474,1.16697062995809,14,4
8,2,2,2,3.91719037701841,3.91718826406577,119,4
8,1,9,4,0,3.91718645296351,187,4
8,4,1,8,3.91722418424615,3.9171891696169,113,4
8,1,9,9,0,0,2,4
8,3,2,2,1.08361797820544,0.916936822715797,139,4
8,1,9,9,0,0,99,4
8,4,1,1,3.91718977331766,3.91718252889405,4,4
8,4,8,1,3.91718343445973,3.91719822512823,76,4
8,3,7,7,1.41701470011321,1.3336427299364,80,4
8,2,1,1,3.9172235805454,3.91718886776653,7,4
8,2,1,1,3.91719309365726,3.917191282555,155,4
8,1,9,9,0,0,20,5
8,3,4,2,1.7503573908034,1.75034622233943,44,5
8,1,9,9,0,0,71,5
8,4,8,1,3.9171831325948,3.91718343444518,150,5
8,1,9,9,0,0,143,5
8,2,1,2,3.91720637507387,3.91719158440537,11,5
8,4,8,1,3.91720245101897,3.91718464184669,156,5
8,2,2,1,3.91718554741237,3.91719037701841,103,5
8,3,2,3,1.16697938361904,1.08362190226035,32,5
8,2,1,1,3.91717920853989,3.91718947146728,98,5
8,4,1,1,3.91718735851464,3.91718675481388,88,5
8,1,9,9,0,0,128,5
8,2,1,1,3.91718675481388,3.91718257464527,78,5
8,3,4,3,3.91720486582199,3.75051314558368,122,5
8,3,3,3,2.75043194784666,2.00036372966133,43,5
8,4,1,1,3.91718645294895,3.91718494369707,40,5
8,4,1,1,3.91719430105877,3.91718615111313,16,6
8,4,1,1,3.91718373631011,3.91718977330311,13,6
8,2,1,1,3.91720637507387,3.91720697878918,62,6
8,3,3,6,1.16696459296509,2.16704971475701,131,6
8,4,1,1,3.91718071780633,3.91723384345823,89,6
8,1,9,9,0,0,176,6
8,3,3,3,3.00045036070514,2.50043134413136,174,6
8,2,1,1,3.91718947145273,3.91725436928391,1,6
8,4,8,1,3.91718615111313,3.91718952642987,72,6
8,1,9,4,0,3.91720805813384,45,6
8,1,9,9,0,0,165,6
8,1,4,9,3.91718554741237,0,154,6
8,3,2,2,1.41698089287092,1.00036372966133,79,6
8,3,8,3,1.0002840411762,2.33372724802757,59,6
8,2,1,2,3.91720607323805,3.91720275286934,123,6
8,2,1,1,3.91721120469447,3.91718977331766,104,6
8,1,9,9,0,0,117,7
8,3,4,4,3.91720214916859,3.91719731956255,145,7
8,1,9,4,0,3.91719279180688,135,7
8,3,4,3,3.5004953364114,3.41716834194085,15,7
8,3,3,3,0.916940143084503,1.58367472607642,188,7
8,4,2,8,3.91724138971767,3.91718796220084,90,7
8,2,2,2,3.91720788434031,3.91719007515348,60,7
8,4,1,8,3.91718705666426,3.91718252889405,23,7
8,2,1,1,3.91719399922295,3.91719218810613,170,7
8,4,1,8,3.9171885659016,3.91718645296351,53,7
8,4,8,1,3.91719611217559,3.91718584926275,57,7
8,1,9,9,0,0,58,7
8,2,1,1,3.91720245101897,3.91718464184669,172,7
8,2,1,1,3.91718615111313,3.91719188625575,191,7
8,1,4,9,3.91720728063956,0,74,7
8,3,3,4,3.08379033474193,3.91718554741237,186,7
8,1,4,9,3.91719460290915,0,157,8
8,3,4,3,3.91718554741237,2.58375562196306,68,8
8,4,8,8,3.91718494369707,3.91719641402597,162,8
8,4,1,1,3.91718192519329,3.9171858492482,18,8
8,2,1,1,3.91719701771217,3.9172060732235,81,8
8,2,1,1,3.91720486582199,3.91719248997106,151,8
8,1,4,9,3.91718464186124,0,140,8
8,3,3,3,2.41707356092229,2.0837067222019,8,8
8,2,2,1,3.9172154305852,3.91719248997106,96,8
8,4,1,1,3.91718977330311,3.91719460290915,159,8
8,3,3,2,1.41698330767395,1.33364182438527,73,8
8,4,1,1,3.91718977330311,3.91718977330311,39,8
8,2,1,8,3.91719037700386,3.91725497298467,97,8
8,3,3,4,3.08378490144969,3.91720486582199,153,8
8,1,4,9,3.91718735851464,0,33,8
8,1,9,9,0,0,144,8
9,1,9,4,0,3.9173458670266,100,1
9,4,1,8,3.91737001552247,3.91735794139095,107,1
9,1,9,4,0,3.91734707471915,124,1
9,3,7,1,1.25035538338125,1.1670074115973,118,1
9,4,1,8,3.91746479854919,3.91734284884296,64,1
9,3,7,7,1.25035158637911,1.33369485591538,115,1
9,3,7,7,1.16701103374362,1.00031845783815,184,1
9,2,8,8,3.91741197369993,3.91735280980356,6,1
9,1,9,4,0,3.91738873068243,161,1
9,2,8,8,3.91735431924462,3.9173700157553,29,1
9,1,9,9,0,0,163,1
9,4,2,8,3.91734858392738,3.91735643194988,179,1
9,3,3,7,1.08366504777223,1.91713637928478,181,1
9,4,8,8,3.91734375408851,3.91734405606985,177,1
9,2,1,1,3.91735371551476,3.91734465979971,3,1
9,2,8,8,3.91740080481395,3.9173522060737,86,1
9,1,9,9,0,0,28,2
9,4,1,8,3.91736035631038,3.91734496154822,110,2
9,3,7,2,1.08366897166707,0.833634635666385,189,2
9,2,8,8,3.91739325853996,3.91735250782222,37,2
9,1,9,9,0,0,137,2
9,4,2,1,3.91737031750381,3.91734948940575,102,2
9,3,7,7,1.08366836793721,1.16701193922199,111,2
9,2,8,8,3.91735009313561,3.91735582845286,25,2
9,2,8,8,3.9173926548101,3.91734798019752,85,2
9,4,1,1,3.9173497913871,3.91734647098929,166,2
9,2,8,1,3.91739989933558,3.91734858392738,112,2
9,3,8,8,0.91697609401308,0.833630107808858,19,2
9,4,8,1,3.91734918742441,3.91735582845286,129,2
9,1,9,9,0,0,183,2
9,1,9,9,0,0,185,2
9,3,7,1,1.25036486797035,1.08368979976512,125,2
9,4,8,1,3.91736488416791,3.9173522060737,30,3
9,4,1,1,3.91736548789777,3.91734798019752,95,3
9,4,8,8,3.91735703591257,3.91735552670434,66,3
9,2,8,1,3.91737665631808,3.91735190432519,61,3
9,1,9,9,0,0,126,3
9,1,9,9,0,0,133,3
9,1,4,9,3.91734707471915,0,167,3
9,2,8,8,3.91735190432519,3.91735130059533,121,3
9,4,1,8,3.91734647098929,3.91735130059533,69,3
9,3,2,2,1.08366836793721,0.916983338538557,47,3
9,3,8,2,1.41704265307635,1.08367349952459,52,3
9,3,8,2,1.25040924106725,1.58377507398836,31,3
9,2,8,8,3.91736186575145,3.91735160257667,146,3
9,2,8,1,3.91735190432519,3.91737031750381,147,3
9,3,7,2,0.916986658936366,0.833633428206667,26,3
9,1,9,4,0,3.91743702767417,192,3
9,2,8,1,3.91736246924847,3.91734405606985,113,4
9,1,9,4,0,3.91734767821617,80,4
9,2,8,8,3.91735371551476,3.91735280980356,76,4
9,3,2,7,1.00033475784585,1.16701344866306,2,4
9,1,4,4,3.91734616900794,3.91734948940575,50,4
9,2,8,8,3.9173497913871,3.91741227544844,34,4
9,4,1,1,3.91737152496353,3.91735673416406,141,4
9,4,1,1,3.91735341376625,3.91735039488412,119,4
9,4,1,1,3.91740442719311,3.91734556527808,7,4
9,1,9,4,0,3.917355224723,139,4
9,1,9,9,0,0,14,4
9,3,7,2,1.41704084188677,1.6670724612195,56,4
9,3,2,2,1.08366534952074,1.16704665287398,99,4
9,2,8,1,3.91735371551476,3.91735341353342,4,4
9,3,7,2,1.08365646842867,1.50038441317156,187,4
9,4,1,1,3.917355224723,3.91735824337229,155,4
9,2,1,1,3.91736246924847,3.91734828194603,40,5
9,4,1,1,3.91736096004024,3.9173872214742,11,5
9,3,2,2,1.08371787238866,1.25037996098399,128,5
9,1,9,9,0,0,44,5
9,4,1,1,3.91735099861398,3.91735280980356,98,5
9,4,8,1,3.9173497913871,3.91735341353342,103,5
9,3,2,2,1.08366806618869,1.08366293460131,143,5
9,1,9,4,0,3.91735673416406,122,5
9,2,8,8,3.91736971377395,3.91735673393123,150,5
9,4,1,1,3.91734737646766,3.91734345233999,78,5
9,1,9,4,0,3.9173497913871,32,5
9,3,2,2,1.00032147625461,1.00031996704638,71,5
9,1,9,9,0,0,43,5
9,2,1,1,3.9173576394096,3.91735401726328,88,5
9,2,8,8,3.9173700157553,3.91735039511696,156,5
9,3,1,1,1.00032932450995,1.16701767453924,20,5
9,3,1,1,0.916991059435532,1.08367591444403,176,6
9,3,1,1,1.33370028925128,1.3337177967187,45,6
9,4,8,8,3.91736911004409,3.91734948963858,1,6
9,2,8,1,3.91737182694487,3.91735341353342,16,6
9,4,1,1,3.91734677297063,3.91736518591642,123,6
